decision_at,adsh,cik10,company_name_as_filed,sic,sector,form,afs,filing_date,available_at,period,fy,fp,source_quarter,filing_age_days,current_tickers,current_exchanges,identity_status,candidate_symbols,symbol_source,symbol_count,collision_flag,single_symbol_usable_for_price_probe,free_execution_price_available
2017-10-01 00:00:00+00:00,0001104659-17-049333,0000718877,"ACTIVISION BLIZZARD, INC.",7372,technology,10-Q,1-LAF,2017-08-03,2017-08-04 00:00:00+00:00,20170630,2017,Q2,2017Q3,58.0,,,former_or_unmapped,ATVI,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001628280-17-008175,0000727207,"ACCELERATE DIAGNOSTICS, INC",3826,technology,10-Q,2-ACC,2017-08-07,2017-08-08 00:00:00+00:00,20170630,2017,Q2,2017Q3,54.0,,,former_or_unmapped,AXDX,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001206774-17-002874,0000730255,CALAMP CORP.,3663,technology,10-Q,2-ACC,2017-09-28,2017-09-29 00:00:00+00:00,20170831,2017,Q2,2017Q3,2.0,,,former_or_unmapped,CAMP,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0000743316-17-000028,0000743316,MAXIM INTEGRATED PRODUCTS INC,3674,technology,10-K,1-LAF,2017-08-11,2017-08-12 00:00:00+00:00,20170630,2017,FY,2017Q3,50.0,,,former_or_unmapped,MXIM,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0000743988-17-000061,0000743988,XILINX INC,3674,technology,10-Q,1-LAF,2017-07-28,2017-07-29 00:00:00+00:00,20170630,2017,Q1,2017Q3,64.0,,,former_or_unmapped,XLNX,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001437749-17-001644,0000753568,EXAR CORP,3674,technology,10-Q,2-ACC,2017-02-03,2017-02-04 00:00:00+00:00,20161231,2016,Q3,2017Q1,239.0,,,former_or_unmapped,EXAR,last_filing_instance_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001575872-16-000415,0000772897,HUTCHINSON TECHNOLOGY INC,3679,technology,10-Q,2-ACC,2016-08-05,2016-08-06 00:00:00+00:00,20160630,2016,Q3,2016Q3,421.0,,,former_or_unmapped,HTCH,last_filing_instance_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0000790070-16-000276,0000790070,EMC CORP,3572,technology,10-Q,1-LAF,2016-08-08,2016-08-09 00:00:00+00:00,20160630,2016,Q2,2016Q3,418.0,,,former_or_unmapped,EMC,last_filing_instance_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0000790703-17-000047,0000790703,TECH DATA CORP,5045,technology,10-Q,1-LAF,2017-09-07,2017-09-08 00:00:00+00:00,20170731,2017,Q2,2017Q3,23.0,,,former_or_unmapped,TECD,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001437749-17-015713,0000790715,SIGMA DESIGNS INC,3674,technology,10-Q,2-ACC,2017-09-07,2017-09-08 00:00:00+00:00,20170731,2017,Q2,2017Q3,23.0,,,former_or_unmapped,SIGM,last_filing_instance_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0000791915-17-000045,0000791915,CYPRESS SEMICONDUCTOR CORP /DE/,3674,technology,10-Q,1-LAF,2017-07-28,2017-07-29 00:00:00+00:00,20170630,2017,Q2,2017Q3,64.0,,,former_or_unmapped,CY,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001564590-17-000659,0000800459,HARMAN INTERNATIONAL INDUSTRIES INC /DE/,3651,technology,10-Q,1-LAF,2017-01-26,2017-01-27 00:00:00+00:00,20161231,2017,Q2,2017Q1,247.0,,,former_or_unmapped,HAR,last_filing_instance_xbrl,1,False,True,True
2017-10-01 00:00:00+00:00,0000804753-17-000029,0000804753,CERNER CORP /MO/,7373,technology,10-Q,1-LAF,2017-07-28,2017-07-29 00:00:00+00:00,20170630,2017,Q2,2017Q3,64.0,,,former_or_unmapped,CERN,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0000808326-17-000019,0000808326,EMCORE CORP,3674,technology,10-Q,2-ACC,2017-08-03,2017-08-04 00:00:00+00:00,20170630,2017,Q3,2017Q3,58.0,,,former_or_unmapped,EMKR,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0000814549-17-000022,0000814549,EBIX INC,7373,technology,10-Q,1-LAF,2017-08-09,2017-08-10 00:00:00+00:00,20170630,2017,Q2,2017Q3,52.0,,,former_or_unmapped,EBIX,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0000825410-17-000054,0000825410,LANDAUER INC,3829,technology,10-Q,2-ACC,2017-08-08,2017-08-09 00:00:00+00:00,20170630,2017,Q3,2017Q3,53.0,,,former_or_unmapped,LDR,last_filing_instance_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001564590-17-015857,0000855612,ZIX CORP,7374,technology,10-Q,2-ACC,2017-08-07,2017-08-08 00:00:00+00:00,20170630,2017,Q2,2017Q3,54.0,,,former_or_unmapped,ZIXI,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0000859163-17-000063,0000859163,AVX CORP,3670,technology,10-Q,2-ACC,2017-08-07,2017-08-08 00:00:00+00:00,20170630,2017,Q1,2017Q3,54.0,,,former_or_unmapped,AVX,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001193125-17-280845,0000867374,ELECTRONICS FOR IMAGING INC,3576,technology,10-Q,1-LAF,2017-09-11,2017-09-12 00:00:00+00:00,20170630,2017,Q2,2017Q3,19.0,,,former_or_unmapped,EFII,last_filing_instance_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0000867773-17-000053,0000867773,SUNPOWER CORP,3674,technology,10-Q,1-LAF,2017-08-02,2017-08-03 00:00:00+00:00,20170630,2017,Q2,2017Q3,59.0,,,former_or_unmapped,SPWR,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001571049-17-007294,0000870753,NUMEREX CORP /PA/,3669,technology,10-Q,2-ACC,2017-08-08,2017-08-09 00:00:00+00:00,20170630,2017,Q2,2017Q3,53.0,,,former_or_unmapped,NMRX,last_filing_instance_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0000877890-17-000106,0000877890,CITRIX SYSTEMS INC,7372,technology,10-Q,1-LAF,2017-08-04,2017-08-05 00:00:00+00:00,20170630,2017,Q2,2017Q3,57.0,,,former_or_unmapped,CTXS,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0000887226-17-000014,0000887226,PERCEPTRON INC/MI,3827,technology,10-K,2-ACC,2017-09-07,2017-09-08 00:00:00+00:00,20170630,2017,FY,2017Q3,23.0,,,former_or_unmapped,PRCP,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0000887730-17-000060,0000887730,KEMET CORP,3670,technology,10-Q,2-ACC,2017-08-08,2017-08-09 00:00:00+00:00,20170630,2017,Q1,2017Q3,53.0,,,former_or_unmapped,KEM,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001564590-17-018112,0000890264,EXA CORP,7372,technology,10-Q,2-ACC,2017-08-28,2017-08-29 00:00:00+00:00,20170731,2017,Q2,2017Q3,33.0,,,former_or_unmapped,EXA,last_filing_instance_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001558370-17-006780,0000896429,USA TECHNOLOGIES INC,3578,technology,10-K,2-ACC,2017-08-23,2017-08-24 00:00:00+00:00,20170630,2017,FY,2017Q3,38.0,,,former_or_unmapped,CTLP,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0000896841-17-000158,0000896841,"AVID TECHNOLOGY, INC.",7372,technology,10-Q,2-ACC,2017-08-04,2017-08-05 00:00:00+00:00,20170630,2017,Q2,2017Q3,57.0,,,former_or_unmapped,AVID,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0000914025-17-000043,0000914025,PLANTRONICS INC /CA/,3661,technology,10-Q,1-LAF,2017-08-08,2017-08-09 00:00:00+00:00,20170630,2017,Q1,2017Q3,53.0,,,former_or_unmapped,POLY,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001437749-17-014279,0000915778,DSP GROUP INC /DE/,3674,technology,10-Q,1-LAF,2017-08-09,2017-08-10 00:00:00+00:00,20170630,2017,Q2,2017Q3,52.0,,,former_or_unmapped,DSPG,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0000917491-17-000029,0000917491,FARO TECHNOLOGIES INC,3829,technology,10-Q,1-LAF,2017-08-01,2017-08-02 00:00:00+00:00,20170630,2017,Q2,2017Q3,60.0,,,former_or_unmapped,FARO,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001564590-16-023347,0000918386,QLOGIC CORP,3576,technology,10-Q,1-LAF,2016-08-08,2016-08-09 00:00:00+00:00,20160630,2016,Q1,2016Q3,418.0,,,former_or_unmapped,QLGC,last_filing_instance_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0000929940-17-000024,0000929940,ASPEN TECHNOLOGY INC /DE/,7371,technology,10-K,1-LAF,2017-08-10,2017-08-11 00:00:00+00:00,20170630,2017,FY,2017Q3,51.0,,,former_or_unmapped,AZPN,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0000935494-17-000028,0000935494,NATIONAL INSTRUMENTS CORP,7372,technology,10-Q,1-LAF,2017-08-01,2017-08-02 00:00:00+00:00,20170630,2017,Q2,2017Q3,60.0,,,former_or_unmapped,NATI,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001193125-17-248315,0000945699,IXYS CORP /DE/,3674,technology,10-Q,2-ACC,2017-08-04,2017-08-05 00:00:00+00:00,20170630,2017,Q1,2017Q3,57.0,,,former_or_unmapped,IXYS,last_filing_instance_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001493152-17-008654,0000946454,"BALLANTYNE STRONG, INC.",3861,technology,10-Q,2-ACC,2017-08-08,2017-08-09 00:00:00+00:00,20170630,2017,Q2,2017Q3,53.0,,,former_or_unmapped,BTN,last_filing_instance_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0000949158-17-000107,0000949158,CRAY INC,3571,technology,10-Q,1-LAF,2017-07-27,2017-07-28 00:00:00+00:00,20170630,2017,Q2,2017Q3,65.0,,,former_or_unmapped,CRAY,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001002517-17-000024,0001002517,"NUANCE COMMUNICATIONS, INC.",7372,technology,10-Q,1-LAF,2017-08-09,2017-08-10 00:00:00+00:00,20170630,2017,Q3,2017Q3,52.0,,,former_or_unmapped,NUAN,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001564590-17-015564,0001005757,CSG SYSTEMS INTERNATIONAL INC,7374,technology,10-Q,1-LAF,2017-08-04,2017-08-05 00:00:00+00:00,20170630,2017,Q2,2017Q3,57.0,,,former_or_unmapped,CSGS,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001144204-17-041214,0001006269,LORAL SPACE & COMMUNICATIONS INC.,3663,technology,10-Q,2-ACC,2017-08-08,2017-08-09 00:00:00+00:00,20170630,2017,Q2,2017Q3,53.0,,,former_or_unmapped,LORL,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001564590-16-022712,0001010552,POLYCOM INC,3661,technology,10-Q,1-LAF,2016-08-04,2016-08-05 00:00:00+00:00,20160630,2016,Q2,2016Q3,422.0,,,former_or_unmapped,PLCM,last_filing_instance_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001193125-17-252780,0001010612,SYKES ENTERPRISES INC,7373,technology,10-Q,1-LAF,2017-08-09,2017-08-10 00:00:00+00:00,20170630,2017,Q2,2017Q3,52.0,,,former_or_unmapped,SYKE,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001193125-17-164173,0001011006,YAHOO INC,7373,technology,10-Q,1-LAF,2017-05-09,2017-05-10 00:00:00+00:00,20170331,2017,Q1,2017Q2,144.0,,,former_or_unmapped,YHOO,last_filing_instance_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001013462-17-000007,0001013462,ANSYS INC,7372,technology,10-Q,1-LAF,2017-08-03,2017-08-04 00:00:00+00:00,20170630,2017,Q2,2017Q3,58.0,,,former_or_unmapped,ANSS,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001193125-17-248781,0001017968,EDGEWATER TECHNOLOGY INC/DE/,7370,technology,10-Q,2-ACC,2017-08-04,2017-08-05 00:00:00+00:00,20170630,2017,Q2,2017Q3,57.0,,,former_or_unmapped,EDGW,last_filing_instance_xbrl,1,False,True,True
2017-10-01 00:00:00+00:00,0001018003-16-000112,0001018003,INGRAM MICRO INC,5045,technology,10-Q,1-LAF,2016-10-27,2016-10-28 00:00:00+00:00,20160930,2016,Q3,2016Q4,338.0,,,former_or_unmapped,IM,last_filing_instance_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001564590-17-018419,0001019671,SEACHANGE INTERNATIONAL INC,3663,technology,10-Q,2-ACC,2017-09-07,2017-09-08 00:00:00+00:00,20170731,2017,Q2,2017Q3,23.0,,,former_or_unmapped,SEAC,last_filing_inline_xbrl,1,False,True,True
2017-10-01 00:00:00+00:00,0001654954-17-006920,0001023364,AUTOBYTEL INC,7370,technology,10-Q,2-ACC,2017-08-03,2017-08-04 00:00:00+00:00,20170630,2017,Q2,2017Q3,58.0,,,former_or_unmapped,AUTO,last_filing_instance_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001437749-17-015785,0001036188,QAD INC,7372,technology,10-Q,2-ACC,2017-09-08,2017-09-09 00:00:00+00:00,20170731,2017,Q3,2017Q3,22.0,,,former_or_unmapped,QADA|QADB,last_filing_inline_xbrl,2,False,False,False
2017-10-01 00:00:00+00:00,0001193125-16-678237,0001036960,FAIRCHILD SEMICONDUCTOR INTERNATIONAL INC,3674,technology,10-Q,1-LAF,2016-08-10,2016-08-11 00:00:00+00:00,20160630,2016,Q2,2016Q3,416.0,,,former_or_unmapped,FCS,last_filing_instance_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001628280-16-020755,0001037760,CEPHEID,3826,technology,10-Q,1-LAF,2016-11-03,2016-11-04 00:00:00+00:00,20160930,2016,Q3,2016Q4,331.0,,,former_or_unmapped,CPHD,last_filing_instance_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001193125-17-241916,0001040426,SYNTEL INC,7371,technology,10-Q,1-LAF,2017-07-31,2017-08-01 00:00:00+00:00,20170630,2017,Q2,2017Q3,61.0,,,former_or_unmapped,SYNT,last_filing_instance_xbrl,1,False,True,True
2017-10-01 00:00:00+00:00,0001043604-17-000095,0001043604,JUNIPER NETWORKS INC,3576,technology,10-Q,1-LAF,2017-08-08,2017-08-09 00:00:00+00:00,20170630,2017,Q2,2017Q3,53.0,,,former_or_unmapped,JNPR,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001047122-17-000148,0001047122,RAYTHEON CO/,3812,technology,10-Q,1-LAF,2017-07-27,2017-07-28 00:00:00+00:00,20170630,2017,Q2,2017Q3,65.0,,,former_or_unmapped,RTN,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001193125-16-749383,0001056239,L 3 COMMUNICATIONS HOLDINGS INC,3663,technology,10-Q,1-LAF,2016-10-27,2016-10-28 00:00:00+00:00,20160930,2016,Q3,2016Q4,338.0,,,former_or_unmapped,LLL,last_filing_instance_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001564590-17-016907,0001057083,PC TEL INC,3663,technology,10-Q,2-ACC,2017-08-09,2017-08-10 00:00:00+00:00,20170630,2017,Q2,2017Q3,52.0,,,former_or_unmapped,PCTI,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001058057-17-000009,0001058057,MARVELL TECHNOLOGY GROUP LTD,3674,technology,10-Q,1-LAF,2017-08-31,2017-09-01 00:00:00+00:00,20170731,2017,Q2,2017Q3,30.0,,,former_or_unmapped,MRVL,last_filing_inline_xbrl,1,True,False,False
2017-10-01 00:00:00+00:00,0001062047-17-000042,0001062047,CONVERGYS CORP,7373,technology,10-Q,1-LAF,2017-08-08,2017-08-09 00:00:00+00:00,20170630,2017,Q2,2017Q3,53.0,,,former_or_unmapped,CVG,last_filing_instance_xbrl,1,False,True,True
2017-10-01 00:00:00+00:00,0001068875-17-000057,0001068875,"BLUCORA, INC.",7374,technology,10-Q,2-ACC,2017-07-27,2017-07-28 00:00:00+00:00,20170630,2017,Q2,2017Q3,65.0,,,former_or_unmapped,BCOR,last_filing_instance_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001193125-17-269991,0001073349,BOTTOMLINE TECHNOLOGIES INC /DE/,7372,technology,10-K,1-LAF,2017-08-28,2017-08-29 00:00:00+00:00,20170630,2017,FY,2017Q3,33.0,,,former_or_unmapped,EPAY,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001564590-17-018750,0001082506,"GREAT ELM CAPITAL GROUP, INC.",7372,technology,10-K,2-ACC,2017-09-19,2017-09-20 00:00:00+00:00,20170630,2017,FY,2017Q3,11.0,,,former_or_unmapped,GEC,last_filing_instance_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001085621-17-000010,0001085621,ACTUA CORP,7371,technology,10-Q,2-ACC,2017-08-09,2017-08-10 00:00:00+00:00,20170630,2017,Q2,2017Q3,52.0,,,former_or_unmapped,ACTA,last_filing_instance_xbrl,1,False,True,True
2017-10-01 00:00:00+00:00,0001085869-17-000040,0001085869,PERFICIENT INC,7371,technology,10-Q,1-LAF,2017-08-03,2017-08-04 00:00:00+00:00,20170630,2017,Q2,2017Q3,58.0,,,former_or_unmapped,PRFT,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001564590-16-028621,0001087934,"INCONTACT, INC.",7372,technology,10-Q,2-ACC,2016-11-09,2016-11-10 00:00:00+00:00,20160930,2016,Q3,2016Q4,325.0,,,former_or_unmapped,SAAS,last_filing_instance_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001564590-17-016619,0001094348,MATTERSIGHT CORP,7373,technology,10-Q,2-ACC,2017-08-09,2017-08-10 00:00:00+00:00,20170630,2017,Q2,2017Q3,52.0,,,former_or_unmapped,MATR,last_filing_instance_xbrl,1,False,True,True
2017-10-01 00:00:00+00:00,0001095291-17-000038,0001095291,"WEB.COM GROUP, INC.",7372,technology,10-Q,1-LAF,2017-08-04,2017-08-05 00:00:00+00:00,20170630,2017,Q2,2017Q3,57.0,,,former_or_unmapped,WEB,last_filing_instance_xbrl,1,False,True,True
2017-10-01 00:00:00+00:00,0001096325-17-000006,0001096325,INTERSIL CORP/DE,3674,technology,10-K,1-LAF,2017-02-17,2017-02-18 00:00:00+00:00,20161231,2016,FY,2017Q1,225.0,,,former_or_unmapped,ISIL,last_filing_instance_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001101680-17-000013,0001101680,DASAN ZHONE SOLUTIONS INC,3661,technology,10-Q/A,2-ACC,2017-03-10,2017-03-11 00:00:00+00:00,20160930,2016,Q3,2017Q1,204.0,,,former_or_unmapped,DZSI,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001102934-17-000021,0001102934,CABOT MICROELECTRONICS CORP,3674,technology,10-Q,1-LAF,2017-08-07,2017-08-08 00:00:00+00:00,20170630,2017,Q3,2017Q3,54.0,,,former_or_unmapped,CCMP,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001193125-17-249198,0001104188,SOHU COM INC,7374,technology,10-Q,1-LAF,2017-08-07,2017-08-08 00:00:00+00:00,20170630,2017,Q2,2017Q3,54.0,,,former_or_unmapped,SOHU,last_filing_instance_xbrl,1,False,True,True
2017-10-01 00:00:00+00:00,0001628280-17-008773,0001110647,"OCLARO, INC.",3674,technology,10-K,1-LAF,2017-08-18,2017-08-19 00:00:00+00:00,20170630,2017,FY,2017Q3,43.0,,,former_or_unmapped,OCLR,last_filing_instance_xbrl,1,False,True,True
2017-10-01 00:00:00+00:00,0001117106-16-000072,0001117106,NETSUITE INC,7372,technology,10-Q,1-LAF,2016-10-28,2016-10-29 00:00:00+00:00,20160930,2016,Q3,2016Q4,337.0,,,former_or_unmapped,N,last_filing_instance_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001564590-17-016695,0001118417,"MODEL N, INC.",7370,technology,10-Q,2-ACC,2017-08-09,2017-08-10 00:00:00+00:00,20170630,2017,Q3,2017Q3,52.0,,,former_or_unmapped,MODN,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001122897-16-000061,0001122897,CVENT INC,7372,technology,10-Q,2-ACC,2016-11-02,2016-11-03 00:00:00+00:00,20160930,2016,Q3,2016Q4,332.0,,,former_or_unmapped,CVT,last_filing_instance_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001124610-17-000027,0001124610,"VMWARE, INC.",7372,technology,10-Q,1-LAF,2017-09-07,2017-09-08 00:00:00+00:00,20170731,2017,Q2,2017Q3,23.0,,,former_or_unmapped,VMW,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001564590-17-015697,0001124804,"ALLSCRIPTS HEALTHCARE SOLUTIONS, INC.",7373,technology,10-Q,1-LAF,2017-08-04,2017-08-05 00:00:00+00:00,20170630,2017,Q2,2017Q3,57.0,,,former_or_unmapped,MDRX,last_filing_inline_xbrl,1,False,True,True
2017-10-01 00:00:00+00:00,0001129260-17-000025,0001129260,"VOCERA COMMUNICATIONS, INC.",3669,technology,10-Q,2-ACC,2017-08-03,2017-08-04 00:00:00+00:00,20170630,2017,Q2,2017Q3,58.0,,,former_or_unmapped,VCRA,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001131554-17-000037,0001131554,SYNCHRONOSS TECHNOLOGIES INC,7371,technology,10-K,1-LAF,2017-02-27,2017-02-28 00:00:00+00:00,20161231,2016,FY,2017Q1,215.0,,,former_or_unmapped,SNCR,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001138639-17-000063,0001138639,INFINERA CORP,3661,technology,10-Q,1-LAF,2017-08-08,2017-08-09 00:00:00+00:00,20170630,2017,Q2,2017Q3,53.0,,,former_or_unmapped,INFN,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001437749-17-014094,0001160958,INPHI CORP,3674,technology,10-Q,1-LAF,2017-08-08,2017-08-09 00:00:00+00:00,20170630,2017,Q2,2017Q3,53.0,,,former_or_unmapped,IPHI,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001166388-17-000114,0001166388,VERINT SYSTEMS INC,7373,technology,10-Q,1-LAF,2017-09-06,2017-09-07 00:00:00+00:00,20170731,2017,Q2,2017Q3,24.0,,,former_or_unmapped,VRNT,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001169445-17-000015,0001169445,COMPUTER PROGRAMS & SYSTEMS INC,7371,technology,10-Q,2-ACC,2017-08-08,2017-08-09 00:00:00+00:00,20170630,2017,Q2,2017Q3,53.0,,,former_or_unmapped,TBRG,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001169652-17-000091,0001169652,CHANNELADVISOR CORP,7372,technology,10-Q,2-ACC,2017-08-03,2017-08-04 00:00:00+00:00,20170630,2017,Q2,2017Q3,58.0,,,former_or_unmapped,ECOM,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001193125-17-238757,0001170534,MITEL NETWORKS CORP,3663,technology,10-Q,1-LAF,2017-07-28,2017-07-29 00:00:00+00:00,20170630,2017,Q2,2017Q3,64.0,,,former_or_unmapped,MITL,last_filing_instance_xbrl,1,False,True,True
2017-10-01 00:00:00+00:00,0001564590-17-015684,0001175609,"CAVIUM, INC.",3674,technology,10-Q,1-LAF,2017-08-04,2017-08-05 00:00:00+00:00,20170630,2017,Q2,2017Q3,57.0,,,former_or_unmapped,CAVM,last_filing_instance_xbrl,1,False,True,True
2017-10-01 00:00:00+00:00,0001564590-17-016947,0001180079,SILVER SPRING NETWORKS INC,3576,technology,10-Q,2-ACC,2017-08-09,2017-08-10 00:00:00+00:00,20170630,2017,Q2,2017Q3,52.0,,,former_or_unmapped,SSNI,last_filing_instance_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001104659-17-050133,0001207074,VIRTUSA CORP,7371,technology,10-Q,1-LAF,2017-08-08,2017-08-09 00:00:00+00:00,20170630,2017,Q2,2017Q3,53.0,,,former_or_unmapped,VRTU,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001564590-16-028716,0001211759,CONNECTURE INC,7372,technology,10-Q,2-ACC,2016-11-09,2016-11-10 00:00:00+00:00,20160930,2016,Q3,2016Q4,325.0,,,former_or_unmapped,CNXR,last_filing_instance_xbrl,1,False,True,True
2017-10-01 00:00:00+00:00,0001628280-17-007751,0001212458,PROOFPOINT INC,7374,technology,10-Q,1-LAF,2017-08-01,2017-08-02 00:00:00+00:00,20170630,2017,Q2,2017Q3,60.0,,,former_or_unmapped,PFPT,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001558370-17-006331,0001227025,NEOPHOTONICS CORP,3674,technology,10-Q,2-ACC,2017-08-09,2017-08-10 00:00:00+00:00,20170630,2017,Q2,2017Q3,52.0,,,former_or_unmapped,NPTN,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001628280-17-008109,0001237746,"ENDURANCE INTERNATIONAL GROUP HOLDINGS, INC.",7372,technology,10-Q,2-ACC,2017-08-04,2017-08-05 00:00:00+00:00,20170630,2017,Q2,2017Q3,57.0,,,former_or_unmapped,EIGI,last_filing_inline_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001244937-17-000101,0001244937,ENERNOC INC,7370,technology,10-Q,2-ACC,2017-08-09,2017-08-10 00:00:00+00:00,20170630,2017,Q2,2017Q3,52.0,,,former_or_unmapped,ENOC,last_filing_instance_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001628280-16-020555,0001261694,TESSERA TECHNOLOGIES INC,3674,technology,10-Q,1-LAF,2016-11-01,2016-11-02 00:00:00+00:00,20160930,2016,Q3,2016Q4,333.0,,,former_or_unmapped,TSRA,last_filing_instance_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001271024-16-000059,0001271024,LINKEDIN CORP,7370,technology,10-Q,1-LAF,2016-10-27,2016-10-28 00:00:00+00:00,20160930,2016,Q3,2016Q4,338.0,,,former_or_unmapped,LNKD,last_filing_instance_xbrl,1,False,True,False
2017-10-01 00:00:00+00:00,0001286225-17-000034,0001286225,REALPAGE INC,7372,technology,10-Q,1-LAF,2017-08-04,2017-08-05 00:00:00+00:00,20170630,2017,Q2,2017Q3,57.0,,,former_or_unmapped,RP,last_filing_inline_xbrl,1,False,True,False
