cik10,sec_company_name,sector,last_eligible_accession,last_eligible_available_at,recovered_symbols,recovery_status,primary_document,source_sha256,symbol_count,recovered_symbol,symbol_unique_across_recovered_ciks,first_eligible_decision,last_eligible_decision,recent_decision_rows,tiingo_symbol,ticker,exchange,assetType,priceCurrency,startDate,endDate,inventory_interval_overlap
0001543916,"FORGEROCK, INC.",technology,0001543916-23-000061,2023-08-09 00:00:00+00:00,FORG,xbrl_symbol_recovered,forg-20230630.htm,7832b7530740c2d463f838d0a2cdeaea23bf92bd53dfa10c08f005372d8b1c77,1,FORG,True,2023-04-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,2,FORG,FORG,NYSE,Stock,USD,2021-09-16 00:00:00+00:00,2023-08-24 00:00:00+00:00,True
0001831617,"DIVERSEY HOLDINGS, LTD.",manufacturing,0001628280-23-015484,2023-05-05 00:00:00+00:00,DSEY,xbrl_symbol_recovered,dsey-20230331.htm,7d5a1cb2e29b2361591a0ada484e7a77a04ef4ef092f0d29f98464194be80347,1,DSEY,True,2023-04-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,2,DSEY,DSEY,NASDAQ,Stock,USD,2021-03-24 00:00:00+00:00,2023-07-05 00:00:00+00:00,True
0000055772,KIMBALL INTERNATIONAL INC,manufacturing,0000055772-23-000081,2023-05-09 00:00:00+00:00,KBAL,xbrl_symbol_recovered,kbal-20230331.htm,adc2aee84d669bcc1714bb8cd8f3c848e9fe0ad1efd5e0596e8fe1ebc79d1356,1,KBAL,True,2023-01-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,2,KBAL,KBAL,NASDAQ,Stock,USD,1990-03-26 00:00:00+00:00,2023-06-01 00:00:00+00:00,True
0000077159,RANGER OIL CORP,energy,0000077159-23-000012,2023-05-10 00:00:00+00:00,ROCC,xbrl_symbol_recovered,rocc-20230331.htm,b17a56b67c88627721c707093e92174315336ac4bb6cd747749c19bb49d62db2,1,ROCC,True,2023-01-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,2,ROCC,ROCC,NASDAQ,Stock,USD,2016-11-15 00:00:00+00:00,2023-06-20 00:00:00+00:00,True
0001038133,HESKA CORP,manufacturing,0001038133-23-000023,2023-05-06 00:00:00+00:00,HSKA,xbrl_symbol_recovered,hska-20230331.htm,3a2d7ad2ff72ff99469fe88f3588a20a683532ae59c6a705ae98f103f973fb38,1,HSKA,True,2023-01-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,2,HSKA,HSKA,NASDAQ,Stock,USD,1997-07-01 00:00:00+00:00,2023-06-13 00:00:00+00:00,True
0001092662,"CHEMBIO DIAGNOSTICS, INC.",manufacturing,0001140361-22-028390,2022-08-06 00:00:00+00:00,CEMI,xbrl_symbol_recovered,brhc10040263_10q.htm,43ab68d08626bc89ed5f4e59317d981aada933ee0dd7bb55fb93c808acb79159,1,CEMI,True,2023-01-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,2,CEMI,CEMI,NASDAQ,Stock,USD,2004-05-05 00:00:00+00:00,2023-04-27 00:00:00+00:00,True
0001121142,MAXAR TECHNOLOGIES INC.,technology,0001558370-23-007734,2023-05-04 00:00:00+00:00,MAXR,xbrl_symbol_recovered,maxr-20230331x10q.htm,6394b1496a7e10483e4638993f77854e23bec7f5fcb9007f7bfcb9e9ab3b7ad5,1,MAXR,True,2023-01-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,2,MAXR,MAXR,NYSE,Stock,USD,2009-02-13 00:00:00+00:00,2023-05-08 00:00:00+00:00,True
0001180145,CARDIOVASCULAR SYSTEMS INC,manufacturing,0001180145-23-000016,2023-02-10 00:00:00+00:00,CSII,xbrl_symbol_recovered,csii-20221231.htm,35bc0db7281c4f5b36c4adc92c20a97aece0829964779c6931189f3ada092726,1,CSII,True,2023-01-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,2,CSII,CSII,NASDAQ,Stock,USD,2006-06-28 00:00:00+00:00,2023-05-11 00:00:00+00:00,True
0001273931,MONEYGRAM INTERNATIONAL INC,services,0001273931-23-000071,2023-04-29 00:00:00+00:00,MGI,xbrl_symbol_recovered,mgi-20230331.htm,a7e3c9035fea910a1c8eed48550f63c96c65b4d17115435c7cd726b109516ea7,1,MGI,True,2023-01-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,2,MGI,MGI,NASDAQ,Stock,USD,2004-07-01 00:00:00+00:00,2023-06-01 00:00:00+00:00,True
0001324272,"RUTHS HOSPITALITY GROUP, INC.",retail_trade,0001437749-23-012795,2023-05-06 00:00:00+00:00,RUTH,xbrl_symbol_recovered,ruth20230228_10q.htm,f2f013e4a01b57d57e539bbaf15592deb834187ca231413995e5918027cde313,1,RUTH,True,2023-01-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,2,RUTH,RUTH,NASDAQ,Stock,USD,2005-08-09 00:00:00+00:00,2023-06-14 00:00:00+00:00,True
0001564406,"OAK STREET HEALTH, INC.",services,0001564406-23-000036,2023-05-10 00:00:00+00:00,OSH,xbrl_symbol_recovered,osh-20230331.htm,398133ab8ef1274050f4da2b59d64a41bef6052fb17f2d5abf9f94509105d1e7,1,OSH,True,2023-01-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,2,OSH,OSH,NYSE,Stock,USD,2020-08-06 00:00:00+00:00,2023-05-02 00:00:00+00:00,True
0001575051,SISECAM RESOURCES LP,materials_and_mining,0001628280-23-014981,2023-05-04 00:00:00+00:00,SIRE,xbrl_symbol_recovered,cinr-20230331.htm,cf45980691100a3f579bf15141ce1a52c7f9f81b960a5006b112bd586f1737a9,1,SIRE,True,2023-01-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,2,SIRE,SIRE,NYSE,Stock,USD,2015-11-06 00:00:00+00:00,2023-05-26 00:00:00+00:00,True
0001604643,EVOQUA WATER TECHNOLOGIES CORP.,manufacturing,0001604643-23-000046,2023-05-03 00:00:00+00:00,AQUA,xbrl_symbol_recovered,aqua-20230331.htm,5825c97c3def1ad05c3b4dfe6befdd6be283c124d8943a0372c96358c75d2cba,1,AQUA,True,2023-01-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,2,AQUA,AQUA,NYSE,Stock,USD,2017-11-02 00:00:00+00:00,2023-05-24 00:00:00+00:00,True
0001633932,ESSA PHARMA INC.,manufacturing,0001558370-22-000740,2022-02-04 00:00:00+00:00,EPIX,xbrl_symbol_recovered,tmb-20211231x10q.htm,92ec86f615fb3914d123aefe61bb4b6f7476bc9e97d1ec25d9cf96ce24c5ab1d,1,EPIX,True,2023-01-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,2,EPIX,EPIX,NASDAQ,Stock,USD,2015-07-09 00:00:00+00:00,2025-10-13 00:00:00+00:00,True
0001643269,"SUMO LOGIC, INC.",technology,0001643269-23-000016,2023-03-17 00:00:00+00:00,SUMO,xbrl_symbol_recovered,sumo-20230131.htm,3a5793f05fae543fb25cd3d2c68ba1edb6a3fa214cd73cd6fda2c4050612cbbe,1,SUMO,True,2023-01-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,2,SUMO,SUMO,NASDAQ,Stock,USD,2020-09-17 00:00:00+00:00,2023-06-01 00:00:00+00:00,True
0001739936,MOMENTIVE GLOBAL INC.,technology,0000950170-23-017912,2023-05-05 00:00:00+00:00,MNTV,xbrl_symbol_recovered,mntv-20230331.htm,03698429f38efbb95ffc281c055855d431a705a004daccb2cba26ebcf2c60178,1,MNTV,True,2023-01-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,2,MNTV,MNTV,NASDAQ,Stock,USD,2018-09-26 00:00:00+00:00,2023-05-31 00:00:00+00:00,True
0001751143,"ATLAS TECHNICAL CONSULTANTS, INC.",services,0001213900-23-020359,2023-03-16 00:00:00+00:00,ATCX,xbrl_symbol_recovered,f10k2022_atlastechnical.htm,e77e1329c21531f6e9acfd8cf91eee43df4877017e14087dc3cbd98c7cbd0ceb,1,ATCX,True,2023-01-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,2,ATCX,ATCX,NASDAQ,Stock,USD,2019-01-23 00:00:00+00:00,2026-08-12 00:00:00+00:00,True
0001784797,BROADMARK REALTY CAPITAL INC.,finance_insurance_real_estate,0000950170-23-019624,2023-05-10 00:00:00+00:00,BRMK,xbrl_symbol_recovered,brmk-20230331.htm,b6f9d412fb6d0a95bb50d84b0c2ceefeb8fa10b9eed685a7d140669966d59a24,1,BRMK,True,2023-01-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,2,BRMK,BRMK,NYSE,Stock,USD,2019-11-15 00:00:00+00:00,2023-05-31 00:00:00+00:00,True
0001801754,"TREAN INSURANCE GROUP, INC.",finance_insurance_real_estate,0001801754-23-000004,2023-03-17 00:00:00+00:00,TIG,xbrl_symbol_recovered,tig-20221231.htm,de2dfc673b466460a37ebf06d2ef1e3b87bb77dc1ca0755532f457c7bedf77c2,1,TIG,True,2023-01-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,2,TIG,TIG,NASDAQ,Stock,USD,2020-07-16 00:00:00+00:00,2023-04-21 00:00:00+00:00,True
0001827075,CVENT HOLDING CORP.,technology,0000950170-23-018379,2023-05-06 00:00:00+00:00,CVT,xbrl_symbol_recovered,cvt-20230331.htm,d85093cbb6ad06d60db1c2c9ccc239b2798ee38626cb7f0a889cdbeaf519d7eb,1,CVT,True,2023-01-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,2,CVT,CVT,NASDAQ,Stock,USD,2021-12-09 00:00:00+00:00,2023-06-15 00:00:00+00:00,True
0001756701,"LINKBANCORP, INC.",finance_insurance_real_estate,0001193125-26-104211,2026-03-13 00:00:00+00:00,LNKB,xbrl_symbol_recovered,lnkb-20251231.htm,3a4022d6f918bc19f697826236afd065bd28d26649f64a461f45c513fbbd31aa,1,LNKB,True,2026-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,1,LNKB,LNKB,NASDAQ,Stock,USD,2020-06-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,True
0001860782,"2SEVENTY BIO, INC.",manufacturing,0001860782-25-000037,2025-05-08 00:00:00+00:00,TSVT,xbrl_symbol_recovered,tsvt-20250331.htm,fc4fc2265f6cae6d6004ab9e6647fdf07aeb4d3393831276ec794d895e524b6a,1,TSVT,True,2025-04-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,1,TSVT,TSVT,NASDAQ,Stock,USD,2021-11-03 00:00:00+00:00,2025-05-13 00:00:00+00:00,True
0000806279,CODORUS VALLEY BANCORP INC,finance_insurance_real_estate,0000806279-24-000058,2024-05-07 00:00:00+00:00,CVLY,xbrl_symbol_recovered,cvly-20240331x10q.htm,65bd08a3a46537c6ecf124fbc7b65cbc2207d5f58eac281493457659f2b09495,1,CVLY,True,2024-07-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,1,CVLY,CVLY,NASDAQ,Stock,USD,1997-04-25 00:00:00+00:00,2024-07-01 00:00:00+00:00,True
0001718852,"PROMETHEUS BIOSCIENCES, INC.",manufacturing,0000950170-23-019768,2023-05-10 00:00:00+00:00,RXDX,xbrl_symbol_recovered,rxdx-20230331.htm,c28534cf3222e4d7fb60dab4b6e3bcff44c4961c1490c7a6d05e9f0de92dfa79,1,RXDX,True,2023-04-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,1,RXDX,RXDX,NASDAQ,Stock,USD,2021-03-12 00:00:00+00:00,2023-06-16 00:00:00+00:00,True
0001747748,QUALTRICS INTERNATIONAL INC.,technology,0001628280-23-014712,2023-05-03 00:00:00+00:00,XM,xbrl_symbol_recovered,xm-20230331.htm,4d46654589b35e643426dde86edc521d0c701d4f43129f975881bf3efb1acc7b,1,XM,True,2023-04-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,1,XM,XM,NASDAQ,Stock,USD,2021-01-28 00:00:00+00:00,2023-06-28 00:00:00+00:00,True
0001077771,UMPQUA HOLDINGS CORP,finance_insurance_real_estate,0001077771-23-000012,2023-02-25 00:00:00+00:00,UMPQ,xbrl_symbol_recovered,umpq-20221231.htm,ca989e98092e8a254b5d11dff745a8e0d12248799ebc79b9be096d38f0fdd3cb,1,UMPQ,True,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,UMPQ,UMPQ,NASDAQ,Stock,USD,1998-06-03 00:00:00+00:00,2023-03-01 00:00:00+00:00,True
0001135185,ATLAS AIR WORLDWIDE HOLDINGS INC,transport_communications_utilities,0000950170-23-003947,2023-02-24 00:00:00+00:00,AAWW,xbrl_symbol_recovered,aaww-20221231.htm,1849033d829ef3ffb8fd54269882de084ffcd0dfba6fde225e241554d4836b91,1,AAWW,True,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,AAWW,AAWW,NASDAQ,Stock,USD,2005-11-09 00:00:00+00:00,2023-04-03 00:00:00+00:00,True
0001160951,"DUCK CREEK TECHNOLOGIES, INC.",technology,0000950170-23-000515,2023-01-10 00:00:00+00:00,DCT,xbrl_symbol_recovered,dct-20221130.htm,fcd47d83b33fae21518f47e6475897600be3d9fa7417581bb62c8df77484b8a7,1,DCT,True,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,DCT,DCT,NASDAQ,Stock,USD,2020-08-14 00:00:00+00:00,2023-03-30 00:00:00+00:00,True
0001303313,"LHC GROUP, INC",services,0001303313-23-000020,2023-02-23 00:00:00+00:00,LHCG,xbrl_symbol_recovered,lhcg-20221231.htm,c921dab6982cfbb59b3436fb34a32689ea309c2064fb2ad7048a60afea2ae343,1,LHCG,True,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,LHCG,LHCG,NASDAQ,Stock,USD,2005-06-09 00:00:00+00:00,2023-02-22 00:00:00+00:00,True
0001374535,ALTRA INDUSTRIAL MOTION CORP.,manufacturing,0000950170-23-005578,2023-03-02 00:00:00+00:00,AIMC,xbrl_symbol_recovered,aimc-20221231.htm,7c8d41d20f8af74b4e775033f1b2ddc735ca74d44a6090a5b14d831d9dba30e0,1,AIMC,True,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,AIMC,AIMC,NASDAQ,Stock,USD,2006-12-15 00:00:00+00:00,2023-03-27 00:00:00+00:00,True
0001385867,COUPA SOFTWARE INC,technology,0001385867-22-000047,2022-12-13 00:00:00+00:00,COUP,xbrl_symbol_recovered,coup-20221031.htm,8b2c4604633c02c9fbbeec40026cb026e95e398ad125b1b0a7cf7c32b3b479dc,1,COUP,True,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,COUP,COUP,NASDAQ,Stock,USD,2016-10-06 00:00:00+00:00,2023-02-28 00:00:00+00:00,True
0001393066,RESOLUTE FOREST PRODUCTS INC.,manufacturing,0001393066-22-000055,2022-11-04 00:00:00+00:00,RFP,xbrl_symbol_recovered,rfp-20220930.htm,837e8143f04e4338a86943a8f55c5ef68157b7b9b5740db2c3db28bc112e02ca,1,RFP,True,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,RFP,RFP,NYSE,Stock,USD,2010-12-10 00:00:00+00:00,2023-03-06 00:00:00+00:00,True
0001404123,1LIFE HEALTHCARE INC,services,0001404123-23-000016,2023-02-23 00:00:00+00:00,ONEM,xbrl_symbol_recovered,onem-20221231.htm,25aa73b194d9e109bfcb8c5ecdb5e9e8c62f895e32d0ce3172d4a47d35d51dc2,1,ONEM,True,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,ONEM,ONEM,NASDAQ,Stock,USD,2020-01-31 00:00:00+00:00,2023-02-22 00:00:00+00:00,True
0001501756,"ADVERUM BIOTECHNOLOGIES, INC.",manufacturing,0001628280-21-021777,2021-11-05 00:00:00+00:00,ADVM,xbrl_symbol_recovered,advm-20210930.htm,2207f82cf86d456920fec92453190c68d281fe6c14844bb4e9cdd09f13e9d45a,1,ADVM,True,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,ADVM,ADVM,NASDAQ,Stock,USD,2016-01-04 00:00:00+00:00,2026-08-12 00:00:00+00:00,True
0001576169,"BENEFITFOCUS, INC.",technology,0000950170-22-023355,2022-11-10 00:00:00+00:00,BNFT,xbrl_symbol_recovered,bnft-20220930.htm,5f6535521d8887a7629b297ce2d5817de910036e6bac815adc6fa6849dbe60c1,1,BNFT,True,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,BNFT,BNFT,NASDAQ,Stock,USD,2013-09-18 00:00:00+00:00,2023-01-24 00:00:00+00:00,True
0001637655,HORIZON GLOBAL CORP,manufacturing,0001637655-22-000182,2022-11-10 00:00:00+00:00,HZN,xbrl_symbol_recovered,hzn-20220930.htm,257fd69c0f33ef6385bed68c826197b23a45b7d2c252acb4686f1c1d7358c758,1,HZN,True,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,HZN,HZN,NYSE,Stock,USD,2015-07-01 00:00:00+00:00,2023-02-07 00:00:00+00:00,True
0001637761,SEASPINE HOLDINGS CORP,manufacturing,0001637761-22-000126,2022-11-04 00:00:00+00:00,SPNE,xbrl_symbol_recovered,spne-20220930.htm,aa0ad0b95949081834841645fcf0c492d11fa22329a69273dae41709b62da2e9,1,SPNE,True,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,SPNE,SPNE,NASDAQ,Stock,USD,2015-06-17 00:00:00+00:00,2023-01-04 00:00:00+00:00,True
0001640455,"JOUNCE THERAPEUTICS, INC.",manufacturing,0001640455-21-000147,2021-11-05 00:00:00+00:00,JNCE,xbrl_symbol_recovered,jnce-20210930.htm,6596419b7e3a54c618e8c4f0954971a1ff50400040a0e25fc60474c93106c524,1,JNCE,True,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,JNCE,JNCE,NASDAQ,Stock,USD,2017-01-27 00:00:00+00:00,2023-05-04 00:00:00+00:00,True
0001651094,"ELEVATE CREDIT, INC.",finance_insurance_real_estate,0001651094-22-000057,2022-11-10 00:00:00+00:00,ELVT,xbrl_symbol_recovered,elvt-20220930.htm,0bde366e534509c80c7bf121af65310e2e70087986400bec380d69972f246427,1,ELVT,True,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,ELVT,ELVT,NYSE,Stock,USD,2017-04-06 00:00:00+00:00,2023-02-27 00:00:00+00:00,True
0001679082,MYOVANT SCIENCES LTD.,manufacturing,0001679082-23-000025,2023-01-27 00:00:00+00:00,MYOV,xbrl_symbol_recovered,myov-20221231.htm,0f3edcc534114a6ca77a0845b58e4787192f54e4238ac66a991b061ba8261f0f,1,MYOV,True,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,MYOV,MYOV,NYSE,Stock,USD,2016-10-27 00:00:00+00:00,2023-03-09 00:00:00+00:00,True
0001695357,"PROVENTION BIO, INC.",manufacturing,0001493152-21-027190,2021-11-05 00:00:00+00:00,PRVB,xbrl_symbol_recovered,form10-q.htm,f88dd1d10d06d05b7d6708f116ec775b26e34b346609f39f351f17ecc1a9b4fc,1,PRVB,True,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,PRVB,PRVB,NASDAQ,Stock,USD,2018-07-24 00:00:00+00:00,2023-04-27 00:00:00+00:00,True
0001704596,"EVO PAYMENTS, INC.",services,0001558370-23-001750,2023-02-23 00:00:00+00:00,EVOP,xbrl_symbol_recovered,evop-20221231x10k.htm,c52722a451ba578f13ec10d990c12bb4c9f2414ebecb05dad814afdc04a273e7,1,EVOP,True,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,EVOP,EVOP,NASDAQ,Stock,USD,2018-05-23 00:00:00+00:00,2023-03-24 00:00:00+00:00,True
0001709401,"RUBIUS THERAPEUTICS, INC.",manufacturing,0001709401-22-000019,2022-11-10 00:00:00+00:00,RUBY,xbrl_symbol_recovered,ruby-20220930.htm,5a15cdc9f1dec8aa9768ef797d82c991e90215203098f60e8dab415a36b87587,1,RUBY,True,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,RUBY,RUBY,EXPM,Stock,USD,2018-07-18 00:00:00+00:00,2023-12-29 00:00:00+00:00,True
0001713952,"VIVINT SMART HOME, INC.",services,0001713952-23-000008,2023-02-25 00:00:00+00:00,VVNT,xbrl_symbol_recovered,ck0001713952-20221231.htm,8149096b8da36e412420d4790ad43fb39909ba38bc70cc3e4402b3d4c7cbdf3c,1,VVNT,True,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,VVNT,VVNT,NYSE,Stock,USD,2020-01-21 00:00:00+00:00,2023-03-09 00:00:00+00:00,True
0001745041,"IAA, INC.",retail_trade,0001745041-23-000005,2023-02-25 00:00:00+00:00,IAA,xbrl_symbol_recovered,iaa-20230101.htm,69dfd98efaed48633bfa70b764fd9cd7931d9a57ee7a1731088c3f811c4ebb06,1,IAA,True,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,IAA,IAA,NYSE,Stock,USD,2019-06-17 00:00:00+00:00,2023-03-20 00:00:00+00:00,True
0001819881,PAYA HOLDINGS INC.,services,0001819881-23-000007,2023-02-22 00:00:00+00:00,PAYA,xbrl_symbol_recovered,paya-20221231.htm,c0a7d154df37edfcb255f6ddb49bb6b3bab261a4655db2bb42e73874b1fd4e84,1,PAYA,True,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,PAYA,PAYA,NASDAQ,Stock,USD,2020-10-19 00:00:00+00:00,2023-02-22 00:00:00+00:00,True
0001857951,WEBER INC.,manufacturing,0001628280-23-002872,2023-02-10 00:00:00+00:00,WEBR,xbrl_symbol_recovered,webr-20221231.htm,188230a634a0ddf2a7aa56f59a4a41b8265547b4603fc2930a9baaaa51a6e251,1,WEBR,True,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,WEBR,WEBR,NYSE,Stock,USD,2021-08-05 00:00:00+00:00,2023-02-17 00:00:00+00:00,True
